year,sex,cancer_type,cancer_cases,cancer_deaths,fatality_ratio
1982,females,Acute lymphoblastic leukaemia,95.0,63.0,0.663158
1982,females,Acute myeloid leukaemia,194.0,176.0,0.907216
1982,females,Anal cancer,35.0,9.0,0.257143
1982,females,Bladder cancer,582.0,175.0,0.300687
1982,females,Bowel cancer,3444.0,1787.0,0.518873
1982,females,Brain cancer,363.0,287.0,0.790634
1982,females,Breast cancer,5303.0,1987.0,0.374694
1982,females,Cervical cancer,963.0,346.0,0.359294
1982,females,Chronic lymphocytic leukaemia,141.0,63.0,0.446809
1982,females,Chronic myeloid leukaemia,86.0,69.0,0.802326
1982,females,Colon cancer,2401.0,1396.0,0.581424
1982,females,Head and neck excluding lip,429.0,178.0,0.414918
1982,females,Head and neck including lip,532.0,182.0,0.342105
1982,females,Hodgkin lymphoma,126.0,44.0,0.349206
1982,females,Kidney cancer,259.0,192.0,0.741313
1982,females,Laryngeal cancer,65.0,23.0,0.353846
1982,females,Liver cancer,61.0,97.0,1.590164
1982,females,Lung cancer,1256.0,1061.0,0.844745
1982,females,Melanoma of the skin,1794.0,216.0,0.120401
1982,females,Myeloma,261.0,169.0,0.64751
1982,females,Non-Hodgkin lymphoma,757.0,365.0,0.482166
1982,females,Oesophageal cancer,220.0,189.0,0.859091
1982,females,Ovarian cancer,830.0,587.0,0.707229
1982,females,Pancreatic cancer,506.0,497.0,0.982213
1982,females,Rectal cancer,1043.0,391.0,0.37488
1982,females,Stomach cancer,674.0,524.0,0.777448
1982,females,Thyroid cancer,259.0,46.0,0.177606
1982,females,Tongue cancer,88.0,38.0,0.431818
1982,females,Unknown primary site,1026.0,593.0,0.577973
1982,females,Uterine cancer,942.0,222.0,0.235669
1982,males,Acute lymphoblastic leukaemia,129.0,74.0,0.573643
1982,males,Acute myeloid leukaemia,209.0,198.0,0.947368
1982,males,Anal cancer,22.0,12.0,0.545455
1982,males,Bladder cancer,1570.0,428.0,0.272611
1982,males,Bowel cancer,3516.0,1830.0,0.520478
1982,males,Brain cancer,492.0,376.0,0.764228
1982,males,Breast cancer,61.0,17.0,0.278689
1982,males,Chronic lymphocytic leukaemia,240.0,89.0,0.370833
1982,males,Chronic myeloid leukaemia,134.0,89.0,0.664179
1982,males,Colon cancer,2129.0,1317.0,0.6186
1982,males,Head and neck excluding lip,1381.0,560.0,0.405503
1982,males,Head and neck including lip,1941.0,570.0,0.293663
1982,males,Hodgkin lymphoma,202.0,79.0,0.391089
1982,males,Kidney cancer,533.0,296.0,0.555347
1982,males,Laryngeal cancer,488.0,169.0,0.346311
1982,males,Liver cancer,168.0,185.0,1.10119
1982,males,Lung cancer,4688.0,4227.0,0.901664
1982,males,Melanoma of the skin,1740.0,380.0,0.218391
1982,males,Myeloma,311.0,183.0,0.588424
1982,males,Non-Hodgkin lymphoma,827.0,430.0,0.519952
1982,males,Oesophageal cancer,318.0,338.0,1.062893
1982,males,Pancreatic cancer,697.0,671.0,0.962697
1982,males,Prostate cancer,3602.0,1370.0,0.380344
1982,males,Rectal cancer,1387.0,513.0,0.369863
1982,males,Stomach cancer,1152.0,874.0,0.758681
1982,males,Testicular cancer,320.0,34.0,0.10625
1982,males,Thyroid cancer,106.0,27.0,0.254717
1982,males,Tongue cancer,199.0,87.0,0.437186
1982,males,Unknown primary site,1120.0,609.0,0.54375
1982,persons,Acute lymphoblastic leukaemia,224.0,137.0,0.611607
1982,persons,Acute myeloid leukaemia,403.0,374.0,0.92804
1982,persons,Anal cancer,31.0,10.0,0.322581
1982,persons,Bladder cancer,2152.0,603.0,0.280204
1982,persons,Bowel cancer,6960.0,3617.0,0.519684
1982,persons,Brain cancer,855.0,663.0,0.775439
1982,persons,Breast cancer,5364.0,2004.0,0.373602
1982,persons,Chronic lymphocytic leukaemia,381.0,152.0,0.39895
1982,persons,Chronic myeloid leukaemia,220.0,158.0,0.718182
1982,persons,Colon cancer,4530.0,2713.0,0.598896
1982,persons,Head and neck excluding lip,1810.0,738.0,0.407735
1982,persons,Head and neck including lip,2473.0,752.0,0.304084
1982,persons,Hodgkin lymphoma,328.0,123.0,0.375
1982,persons,Kidney cancer,792.0,488.0,0.616162
1982,persons,Laryngeal cancer,553.0,192.0,0.347197
1982,persons,Liver cancer,229.0,282.0,1.231441
1982,persons,Lung cancer,5944.0,5288.0,0.889637
1982,persons,Melanoma of the skin,3534.0,596.0,0.168647
1982,persons,Myeloma,572.0,352.0,0.615385
1982,persons,Non-Hodgkin lymphoma,1584.0,795.0,0.501894
1982,persons,Oesophageal cancer,538.0,527.0,0.979554
1982,persons,Pancreatic cancer,1203.0,1168.0,0.970906
1982,persons,Rectal cancer,2430.0,904.0,0.372016
1982,persons,Stomach cancer,1826.0,1398.0,0.765608
1982,persons,Thyroid cancer,365.0,73.0,0.2
1982,persons,Tongue cancer,287.0,125.0,0.43554
1982,persons,Unknown primary site,2146.0,1202.0,0.560112
1983,females,Acute lymphoblastic leukaemia,78.0,36.0,0.461538
1983,females,Acute myeloid leukaemia,213.0,185.0,0.868545
1983,females,Anal cancer,31.0,15.0,0.483871
1983,females,Bladder cancer,521.0,169.0,0.324376
1983,females,Bowel cancer,3418.0,1825.0,0.533938
1983,females,Brain cancer,391.0,317.0,0.810742
1983,females,Breast cancer,5361.0,2040.0,0.380526
1983,females,Cervical cancer,994.0,343.0,0.34507
1983,females,Chronic lymphocytic leukaemia,173.0,63.0,0.364162
1983,females,Chronic myeloid leukaemia,85.0,75.0,0.882353
1983,females,Colon cancer,2412.0,1438.0,0.596186
1983,females,Head and neck excluding lip,458.0,163.0,0.355895
1983,females,Head and neck including lip,565.0,166.0,0.293805
1983,females,Hodgkin lymphoma,124.0,44.0,0.354839
1983,females,Kidney cancer,280.0,212.0,0.757143
1983,females,Laryngeal cancer,65.0,19.0,0.292308
1983,females,Liver cancer,48.0,100.0,2.083333
1983,females,Lung cancer,1324.0,1178.0,0.889728
1983,females,Melanoma of the skin,1973.0,261.0,0.132286
1983,females,Myeloma,258.0,161.0,0.624031
1983,females,Non-Hodgkin lymphoma,759.0,393.0,0.517787
1983,females,Oesophageal cancer,233.0,211.0,0.905579
1983,females,Ovarian cancer,855.0,595.0,0.695906
1983,females,Pancreatic cancer,545.0,505.0,0.926606
1983,females,Rectal cancer,1006.0,387.0,0.384692
1983,females,Stomach cancer,704.0,564.0,0.801136
1983,females,Thyroid cancer,315.0,54.0,0.171429
1983,females,Tongue cancer,88.0,39.0,0.443182
1983,females,Unknown primary site,1075.0,617.0,0.573953
1983,females,Uterine cancer,932.0,244.0,0.261803
1983,males,Acute lymphoblastic leukaemia,110.0,92.0,0.836364
1983,males,Acute myeloid leukaemia,245.0,189.0,0.771429
1983,males,Anal cancer,15.0,8.0,0.533333
1983,males,Bladder cancer,1552.0,414.0,0.266753
1983,males,Bowel cancer,3705.0,1933.0,0.521727
1983,males,Brain cancer,489.0,437.0,0.893661
1983,males,Breast cancer,45.0,13.0,0.288889
1983,males,Chronic lymphocytic leukaemia,269.0,82.0,0.304833
1983,males,Chronic myeloid leukaemia,105.0,79.0,0.752381
1983,males,Colon cancer,2293.0,1358.0,0.592237
1983,males,Head and neck excluding lip,1448.0,577.0,0.398481
1983,males,Head and neck including lip,2005.0,591.0,0.294763
1983,males,Hodgkin lymphoma,200.0,49.0,0.245
1983,males,Kidney cancer,519.0,327.0,0.630058
1983,males,Laryngeal cancer,534.0,184.0,0.344569
1983,males,Liver cancer,159.0,225.0,1.415094
1983,males,Lung cancer,4779.0,4255.0,0.890354
1983,males,Melanoma of the skin,1807.0,362.0,0.200332
1983,males,Myeloma,275.0,189.0,0.687273
1983,males,Non-Hodgkin lymphoma,838.0,441.0,0.526253
1983,males,Oesophageal cancer,373.0,374.0,1.002681
1983,males,Pancreatic cancer,630.0,636.0,1.009524
1983,males,Prostate cancer,3728.0,1397.0,0.374732
1983,males,Rectal cancer,1412.0,575.0,0.407224
1983,males,Stomach cancer,1199.0,892.0,0.743953
1983,males,Testicular cancer,313.0,45.0,0.14377
1983,males,Thyroid cancer,102.0,22.0,0.215686
1983,males,Tongue cancer,196.0,107.0,0.545918
1983,males,Unknown primary site,1086.0,644.0,0.593002
1983,persons,Acute lymphoblastic leukaemia,188.0,128.0,0.680851
1983,persons,Acute myeloid leukaemia,458.0,374.0,0.816594
1983,persons,Anal cancer,26.0,12.0,0.461538
1983,persons,Bladder cancer,2073.0,583.0,0.281235
1983,persons,Bowel cancer,7123.0,3758.0,0.527587
1983,persons,Brain cancer,880.0,754.0,0.856818
1983,persons,Breast cancer,5406.0,2053.0,0.379763
1983,persons,Chronic lymphocytic leukaemia,442.0,145.0,0.328054
1983,persons,Chronic myeloid leukaemia,190.0,154.0,0.810526
1983,persons,Colon cancer,4705.0,2796.0,0.594261
1983,persons,Head and neck excluding lip,1906.0,740.0,0.388248
1983,persons,Head and neck including lip,2570.0,757.0,0.294553
1983,persons,Hodgkin lymphoma,324.0,93.0,0.287037
1983,persons,Kidney cancer,799.0,539.0,0.674593
1983,persons,Laryngeal cancer,599.0,203.0,0.338898
1983,persons,Liver cancer,207.0,325.0,1.570048
1983,persons,Lung cancer,6103.0,5433.0,0.890218
1983,persons,Melanoma of the skin,3780.0,623.0,0.164815
1983,persons,Myeloma,533.0,350.0,0.65666
1983,persons,Non-Hodgkin lymphoma,1597.0,834.0,0.522229
1983,persons,Oesophageal cancer,606.0,585.0,0.965347
1983,persons,Pancreatic cancer,1175.0,1141.0,0.971064
1983,persons,Rectal cancer,2418.0,962.0,0.397849
1983,persons,Stomach cancer,1903.0,1456.0,0.765108
1983,persons,Thyroid cancer,417.0,76.0,0.182254
1983,persons,Tongue cancer,284.0,146.0,0.514085
1983,persons,Unknown primary site,2161.0,1261.0,0.583526
1984,females,Acute lymphoblastic leukaemia,93.0,58.0,0.623656
1984,females,Acute myeloid leukaemia,201.0,169.0,0.840796
1984,females,Anal cancer,31.0,9.0,0.290323
1984,females,Bladder cancer,583.0,219.0,0.375643
1984,females,Bowel cancer,3600.0,1826.0,0.507222
1984,females,Brain cancer,406.0,341.0,0.839901
1984,females,Breast cancer,5705.0,2166.0,0.379667
1984,females,Cervical cancer,1007.0,339.0,0.336643
1984,females,Chronic lymphocytic leukaemia,193.0,70.0,0.362694
1984,females,Chronic myeloid leukaemia,98.0,55.0,0.561224
1984,females,Colon cancer,2553.0,1418.0,0.555425
1984,females,Head and neck excluding lip,455.0,201.0,0.441758
1984,females,Head and neck including lip,562.0,208.0,0.370107
1984,females,Hodgkin lymphoma,140.0,52.0,0.371429
1984,females,Kidney cancer,351.0,214.0,0.609687
1984,females,Laryngeal cancer,48.0,22.0,0.458333
1984,females,Liver cancer,63.0,122.0,1.936508
1984,females,Lung cancer,1400.0,1200.0,0.857143
1984,females,Melanoma of the skin,2052.0,243.0,0.118421
1984,females,Myeloma,278.0,185.0,0.665468
1984,females,Non-Hodgkin lymphoma,802.0,369.0,0.4601
1984,females,Oesophageal cancer,260.0,206.0,0.792308
1984,females,Ovarian cancer,873.0,637.0,0.729668
1984,females,Pancreatic cancer,588.0,562.0,0.955782
1984,females,Rectal cancer,1047.0,408.0,0.389685
1984,females,Stomach cancer,661.0,570.0,0.86233
1984,females,Thyroid cancer,291.0,42.0,0.14433
1984,females,Tongue cancer,89.0,57.0,0.640449
1984,females,Unknown primary site,1065.0,674.0,0.632864
1984,females,Uterine cancer,1007.0,222.0,0.220457
1984,males,Acute lymphoblastic leukaemia,126.0,81.0,0.642857
1984,males,Acute myeloid leukaemia,253.0,226.0,0.893281
1984,males,Anal cancer,33.0,5.0,0.151515
1984,males,Bladder cancer,1609.0,434.0,0.269733
1984,males,Bowel cancer,3850.0,1912.0,0.496623
1984,males,Brain cancer,515.0,443.0,0.860194
1984,males,Breast cancer,49.0,17.0,0.346939
1984,males,Chronic lymphocytic leukaemia,307.0,114.0,0.371336
1984,males,Chronic myeloid leukaemia,131.0,87.0,0.664122
1984,males,Colon cancer,2417.0,1359.0,0.562267
1984,males,Head and neck excluding lip,1509.0,676.0,0.447979
1984,males,Head and neck including lip,2008.0,689.0,0.343127
1984,males,Hodgkin lymphoma,183.0,65.0,0.355191
1984,males,Kidney cancer,579.0,337.0,0.582038
1984,males,Laryngeal cancer,501.0,217.0,0.433134
1984,males,Liver cancer,163.0,211.0,1.294479
1984,males,Lung cancer,4932.0,4355.0,0.883009
1984,males,Melanoma of the skin,1997.0,397.0,0.198798
1984,males,Myeloma,301.0,219.0,0.727575
1984,males,Non-Hodgkin lymphoma,890.0,425.0,0.477528
1984,males,Oesophageal cancer,407.0,410.0,1.007371
1984,males,Pancreatic cancer,649.0,656.0,1.010786
1984,males,Prostate cancer,3867.0,1441.0,0.37264
1984,males,Rectal cancer,1433.0,553.0,0.385904
1984,males,Stomach cancer,1185.0,829.0,0.699578
1984,males,Testicular cancer,350.0,43.0,0.122857
1984,males,Thyroid cancer,115.0,30.0,0.26087
1984,males,Tongue cancer,198.0,116.0,0.585859
1984,males,Unknown primary site,1195.0,755.0,0.631799
1984,persons,Acute lymphoblastic leukaemia,219.0,139.0,0.634703
1984,persons,Acute myeloid leukaemia,454.0,395.0,0.870044
1984,persons,Anal cancer,31.0,8.0,0.258065
1984,persons,Bladder cancer,2192.0,653.0,0.297901
1984,persons,Bowel cancer,7450.0,3738.0,0.501745
1984,persons,Brain cancer,921.0,784.0,0.851249
1984,persons,Breast cancer,5754.0,2183.0,0.379388
1984,persons,Chronic lymphocytic leukaemia,500.0,184.0,0.368
1984,persons,Chronic myeloid leukaemia,229.0,142.0,0.620087
1984,persons,Colon cancer,4970.0,2777.0,0.558753
1984,persons,Head and neck excluding lip,1964.0,877.0,0.446538
1984,persons,Head and neck including lip,2570.0,897.0,0.349027
1984,persons,Hodgkin lymphoma,323.0,117.0,0.362229
1984,persons,Kidney cancer,930.0,551.0,0.592473
1984,persons,Laryngeal cancer,549.0,239.0,0.435337
1984,persons,Liver cancer,226.0,333.0,1.473451
1984,persons,Lung cancer,6332.0,5555.0,0.87729
1984,persons,Melanoma of the skin,4049.0,640.0,0.158064
1984,persons,Myeloma,579.0,404.0,0.697755
1984,persons,Non-Hodgkin lymphoma,1692.0,794.0,0.469267
1984,persons,Oesophageal cancer,667.0,616.0,0.923538
1984,persons,Pancreatic cancer,1237.0,1218.0,0.98464
1984,persons,Rectal cancer,2480.0,961.0,0.3875
1984,persons,Stomach cancer,1846.0,1399.0,0.757855
1984,persons,Thyroid cancer,406.0,72.0,0.17734
1984,persons,Tongue cancer,287.0,173.0,0.602787
1984,persons,Unknown primary site,2260.0,1429.0,0.632301
1985,females,Acute lymphoblastic leukaemia,96.0,52.0,0.541667
1985,females,Acute myeloid leukaemia,227.0,184.0,0.810573
1985,females,Anal cancer,38.0,14.0,0.368421
1985,females,Bladder cancer,556.0,193.0,0.347122
1985,females,Bowel cancer,3801.0,1934.0,0.508813
1985,females,Brain cancer,389.0,338.0,0.868895
1985,females,Breast cancer,5905.0,2196.0,0.371888
1985,females,Cervical cancer,1059.0,363.0,0.342776
1985,females,Chronic lymphocytic leukaemia,203.0,86.0,0.423645
1985,females,Chronic myeloid leukaemia,74.0,69.0,0.932432
1985,females,Colon cancer,2712.0,1515.0,0.558628
1985,females,Head and neck excluding lip,491.0,181.0,0.368635
1985,females,Head and neck including lip,603.0,184.0,0.305141
1985,females,Hodgkin lymphoma,111.0,46.0,0.414414
1985,females,Kidney cancer,357.0,205.0,0.57423
1985,females,Laryngeal cancer,53.0,20.0,0.377358
1985,females,Liver cancer,69.0,99.0,1.434783
1985,females,Lung cancer,1428.0,1252.0,0.876751
1985,females,Melanoma of the skin,2281.0,269.0,0.117931
1985,females,Myeloma,281.0,186.0,0.661922
1985,females,Non-Hodgkin lymphoma,803.0,435.0,0.541719
1985,females,Oesophageal cancer,278.0,250.0,0.899281
1985,females,Ovarian cancer,880.0,560.0,0.636364
1985,females,Pancreatic cancer,585.0,573.0,0.979487
1985,females,Rectal cancer,1089.0,419.0,0.384757
1985,females,Stomach cancer,635.0,493.0,0.776378
1985,females,Thyroid cancer,288.0,51.0,0.177083
1985,females,Tongue cancer,92.0,42.0,0.456522
1985,females,Unknown primary site,1110.0,722.0,0.65045
1985,females,Uterine cancer,1021.0,282.0,0.2762
1985,males,Acute lymphoblastic leukaemia,153.0,93.0,0.607843
1985,males,Acute myeloid leukaemia,232.0,219.0,0.943966
1985,males,Anal cancer,27.0,5.0,0.185185
1985,males,Bladder cancer,1729.0,497.0,0.287449
1985,males,Bowel cancer,4171.0,2035.0,0.487893
1985,males,Brain cancer,529.0,439.0,0.829868
1985,males,Breast cancer,59.0,11.0,0.186441
1985,males,Chronic lymphocytic leukaemia,309.0,106.0,0.343042
1985,males,Chronic myeloid leukaemia,153.0,111.0,0.72549
1985,males,Colon cancer,2680.0,1437.0,0.536194
1985,males,Head and neck excluding lip,1481.0,682.0,0.4605
1985,males,Head and neck including lip,2058.0,696.0,0.338192
1985,males,Hodgkin lymphoma,175.0,58.0,0.331429
1985,males,Kidney cancer,554.0,319.0,0.575812
1985,males,Laryngeal cancer,470.0,197.0,0.419149
1985,males,Liver cancer,166.0,224.0,1.349398
1985,males,Lung cancer,4875.0,4396.0,0.901744
1985,males,Melanoma of the skin,2219.0,403.0,0.181613
1985,males,Myeloma,303.0,228.0,0.752475
1985,males,Non-Hodgkin lymphoma,972.0,450.0,0.462963
1985,males,Oesophageal cancer,385.0,427.0,1.109091
1985,males,Pancreatic cancer,656.0,647.0,0.98628
1985,males,Prostate cancer,4152.0,1557.0,0.375
1985,males,Rectal cancer,1491.0,598.0,0.401073
1985,males,Stomach cancer,1211.0,884.0,0.729975
1985,males,Testicular cancer,331.0,30.0,0.090634
1985,males,Thyroid cancer,124.0,14.0,0.112903
1985,males,Tongue cancer,221.0,128.0,0.579186
1985,males,Unknown primary site,1323.0,845.0,0.6387
1985,persons,Acute lymphoblastic leukaemia,249.0,145.0,0.582329
1985,persons,Acute myeloid leukaemia,459.0,403.0,0.877996
1985,persons,Anal cancer,35.0,9.0,0.257143
1985,persons,Bladder cancer,2285.0,690.0,0.301969
1985,persons,Bowel cancer,7972.0,3969.0,0.497868
1985,persons,Brain cancer,918.0,777.0,0.846405
1985,persons,Breast cancer,5964.0,2207.0,0.370054
1985,persons,Chronic lymphocytic leukaemia,512.0,192.0,0.375
1985,persons,Chronic myeloid leukaemia,227.0,180.0,0.792952
1985,persons,Colon cancer,5392.0,2952.0,0.547478
1985,persons,Head and neck excluding lip,1972.0,863.0,0.437627
1985,persons,Head and neck including lip,2661.0,880.0,0.330703
1985,persons,Hodgkin lymphoma,286.0,104.0,0.363636
1985,persons,Kidney cancer,911.0,524.0,0.575192
1985,persons,Laryngeal cancer,523.0,217.0,0.414914
1985,persons,Liver cancer,235.0,323.0,1.374468
1985,persons,Lung cancer,6303.0,5648.0,0.896081
1985,persons,Melanoma of the skin,4500.0,672.0,0.149333
1985,persons,Myeloma,584.0,414.0,0.708904
1985,persons,Non-Hodgkin lymphoma,1775.0,885.0,0.498592
1985,persons,Oesophageal cancer,663.0,677.0,1.021116
1985,persons,Pancreatic cancer,1241.0,1220.0,0.983078
1985,persons,Rectal cancer,2580.0,1017.0,0.394186
1985,persons,Stomach cancer,1846.0,1377.0,0.745937
1985,persons,Thyroid cancer,412.0,65.0,0.157767
1985,persons,Tongue cancer,313.0,170.0,0.543131
1985,persons,Unknown primary site,2433.0,1567.0,0.644061
1986,females,Acute lymphoblastic leukaemia,93.0,41.0,0.44086
1986,females,Acute myeloid leukaemia,220.0,209.0,0.95
1986,females,Anal cancer,33.0,6.0,0.181818
1986,females,Bladder cancer,598.0,211.0,0.352843
1986,females,Bowel cancer,3862.0,1999.0,0.517607
1986,females,Brain cancer,390.0,298.0,0.764103
1986,females,Breast cancer,6082.0,2165.0,0.355968
1986,females,Cervical cancer,1019.0,341.0,0.334642
1986,females,Chronic lymphocytic leukaemia,209.0,77.0,0.368421
1986,females,Chronic myeloid leukaemia,96.0,50.0,0.520833
1986,females,Colon cancer,2795.0,1570.0,0.561717
1986,females,Head and neck excluding lip,462.0,203.0,0.439394
1986,females,Head and neck including lip,592.0,208.0,0.351351
1986,females,Hodgkin lymphoma,138.0,35.0,0.253623
1986,females,Kidney cancer,368.0,231.0,0.627717
1986,females,Laryngeal cancer,57.0,35.0,0.614035
1986,females,Liver cancer,88.0,105.0,1.193182
1986,females,Lung cancer,1549.0,1341.0,0.86572
1986,females,Melanoma of the skin,2304.0,270.0,0.117188
1986,females,Myeloma,303.0,220.0,0.726073
1986,females,Non-Hodgkin lymphoma,818.0,453.0,0.55379
1986,females,Oesophageal cancer,242.0,217.0,0.896694
1986,females,Ovarian cancer,870.0,636.0,0.731034
1986,females,Pancreatic cancer,653.0,602.0,0.921899
1986,females,Rectal cancer,1067.0,429.0,0.402062
1986,females,Stomach cancer,658.0,511.0,0.776596
1986,females,Thyroid cancer,308.0,40.0,0.12987
1986,females,Tongue cancer,93.0,43.0,0.462366
1986,females,Unknown primary site,1041.0,696.0,0.668588
1986,females,Uterine cancer,1077.0,266.0,0.246982
1986,males,Acute lymphoblastic leukaemia,132.0,68.0,0.515152
1986,males,Acute myeloid leukaemia,266.0,235.0,0.883459
1986,males,Anal cancer,21.0,3.0,0.142857
1986,males,Bladder cancer,1553.0,468.0,0.301352
1986,males,Bowel cancer,4148.0,2060.0,0.496625
1986,males,Brain cancer,587.0,429.0,0.730835
1986,males,Breast cancer,53.0,17.0,0.320755
1986,males,Chronic lymphocytic leukaemia,307.0,105.0,0.34202
1986,males,Chronic myeloid leukaemia,128.0,88.0,0.6875
1986,males,Colon cancer,2684.0,1485.0,0.553279
1986,males,Head and neck excluding lip,1556.0,634.0,0.407455
1986,males,Head and neck including lip,2016.0,643.0,0.318948
1986,males,Hodgkin lymphoma,185.0,72.0,0.389189
1986,males,Kidney cancer,612.0,335.0,0.547386
1986,males,Laryngeal cancer,509.0,193.0,0.379175
1986,males,Liver cancer,209.0,212.0,1.014354
1986,males,Lung cancer,4896.0,4346.0,0.887663
1986,males,Melanoma of the skin,2402.0,418.0,0.174022
1986,males,Myeloma,309.0,236.0,0.763754
1986,males,Non-Hodgkin lymphoma,978.0,525.0,0.53681
1986,males,Oesophageal cancer,399.0,401.0,1.005013
1986,males,Pancreatic cancer,708.0,685.0,0.967514
1986,males,Prostate cancer,4302.0,1645.0,0.38238
1986,males,Rectal cancer,1464.0,575.0,0.39276
1986,males,Stomach cancer,1158.0,875.0,0.755613
1986,males,Testicular cancer,388.0,35.0,0.090206
1986,males,Thyroid cancer,116.0,27.0,0.232759
1986,males,Tongue cancer,209.0,110.0,0.526316
